type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,41.815309972,-103.270156765,1202.1,-2.0,749.734,329.69,,,,,
T,41.815400580,-103.273391174,1199.5,-1.0,750.003,268.93,,,,,
T,41.815410219,-103.273749501,1199.2,-1.0,750.033,29.79,,,,,
T,41.815471239,-103.275902895,1194.7,-2.5,750.212,179.05,,,,,
T,41.815498062,-103.276983825,1192.2,-2.8,750.302,89.86,,,,,
T,41.815528572,-103.278423334,1187.3,-4.1,750.422,119.66,,,,,
T,41.815552544,-103.279134873,1185.9,-2.3,750.481,59.18,,,,,
T,41.815584311,-103.280204236,1184.8,-1.3,750.570,88.92,,,,,
T,41.815822860,-103.289152253,1184.0,-0.1,751.314,743.96,,,,,
T,41.815885976,-103.291646289,1190.2,3.0,751.521,207.35,,,,,
T,41.815921850,-103.292712551,1194.0,4.2,751.610,88.68,,,,,
T,41.815949930,-103.293778980,1197.9,4.5,751.698,88.66,,,,,
T,41.815983038,-103.295214968,1204.4,5.4,751.818,119.37,,,,,
T,41.816001562,-103.295937236,1204.3,-0.2,751.878,60.05,,,,,
T,41.816081107,-103.299559308,1195.5,-2.9,752.179,301.08,,,,,
T,41.816111617,-103.300996721,1193.1,-2.0,752.298,119.48,,,,,
T,41.816139948,-103.302426590,1192.3,-0.7,752.417,118.85,,,,,
T,41.816154448,-103.303141901,1191.6,-1.1,752.477,59.46,,,,,
T,41.816338683,-103.312104251,1193.1,0.2,753.222,744.95,,,,,
T,41.816471117,-103.318199487,1192.6,-0.1,753.728,506.66,,,,,
T,41.816495508,-103.320366293,1193.5,0.5,753.908,180.06,,,,,
T,41.816534065,-103.321985928,1199.3,4.4,754.043,134.64,,,,,
T,41.816587206,-103.324556071,1202.0,1.2,754.257,213.63,,,,,
T,41.816573376,-103.329721419,1204.7,0.6,754.686,429.18,,,,,
T,41.816539010,-103.336286964,1201.1,-0.7,755.231,545.53,,,,,
T,41.816532891,-103.337752121,1195.9,-4.2,755.353,121.74,,,,,
T,41.816526270,-103.339205878,1192.3,-3.0,755.474,120.79,,,,,
T,41.816525850,-103.339570155,1191.1,-4.0,755.504,30.27,,,,,
T,41.816502633,-103.343540244,1196.6,1.7,755.834,329.88,,,,,
T,41.816496179,-103.344982099,1201.4,4.0,755.954,119.80,,,,,
T,41.816494251,-103.345346376,1201.4,0.0,755.984,30.27,,,,,
T,41.816491736,-103.346079709,1201.0,-0.6,756.045,60.93,,,,,
T,41.816434907,-103.355924254,1198.5,-0.3,756.863,817.99,,,,,
T,41.816392914,-103.364178669,1195.4,-0.5,757.549,685.86,,,,,
T,41.816414623,-103.370012138,1194.2,-0.2,758.034,484.70,,,,,
T,41.816416718,-103.370696856,1194.7,0.8,758.091,56.89,,,,,
T,41.816434571,-103.374985876,1192.0,-0.7,758.447,356.37,,,,,
T,41.816432392,-103.376787230,1189.1,-1.9,758.597,149.67,,,,,
T,41.816429710,-103.377506146,1187.4,-2.8,758.656,59.73,,,,,
T,41.816320745,-103.387176348,1188.5,0.1,759.460,803.57,,,,,
T,41.816011202,-103.391475258,1184.8,-1.0,759.819,358.84,,,,,
T,41.815975327,-103.391831489,1184.0,-2.8,759.849,29.87,,,,,
T,41.815798720,-103.393609710,1183.3,-0.4,759.998,149.05,,,,,
T,41.814878304,-103.402852854,1182.3,-0.1,760.772,774.79,,,,,
T,41.814502291,-103.408881621,1182.6,0.1,761.275,502.67,,,,,
T,41.814541938,-103.417370059,1184.2,0.2,761.980,705.33,,,,,
T,41.814548643,-103.418785930,1184.8,0.5,762.098,117.65,,,,,
T,41.814663643,-103.429399012,1186.3,0.2,762.980,881.94,,,,,
T,41.814729106,-103.439298291,1186.8,0.1,763.803,822.57,,,,,
T,41.814735727,-103.440711983,1187.7,0.8,763.920,117.47,,,,,
T,41.814775541,-103.449573666,1186.3,-0.2,764.656,736.34,,,,,
T,41.814777721,-103.451351300,1181.4,-3.3,764.804,147.70,,,,,
T,41.814785432,-103.452413371,1178.1,-3.8,764.892,88.25,,,,,
T,41.814788030,-103.453474687,1174.0,-4.7,764.981,88.19,,,,,
T,41.814789623,-103.454533238,1170.9,-3.5,765.069,87.96,,,,,
T,41.814794484,-103.455593465,1168.5,-2.7,765.157,88.10,,,,,
T,41.814795742,-103.455946092,1168.0,-1.7,765.186,29.30,,,,,
T,41.814800436,-103.458063193,1163.6,-2.5,765.362,175.91,,,,,
T,41.814838489,-103.463347480,1165.0,0.3,765.801,439.09,,,,,
T,41.814923901,-103.471950246,1165.0,0.0,766.516,714.87,,,,,
T,41.815103190,-103.482712358,1164.4,-0.1,767.410,894.45,,,,,
T,41.815240150,-103.488207450,1164.3,-0.0,767.867,456.84,,,,,
T,41.815336291,-103.491485110,1164.1,-0.1,768.140,272.55,,,,,
T,41.815505689,-103.498295825,1165.7,0.3,768.706,566.21,,,,,
T,41.815638291,-103.503028918,1165.8,0.0,769.099,393.55,,,,,
T,41.815628651,-103.507956555,1165.8,0.0,769.509,409.44,,,,,
T,41.815615911,-103.509270167,1165.9,0.1,769.618,109.16,,,,,
T,41.815572996,-103.514239965,1166.6,0.2,770.031,412.97,,,,,
T,41.815558830,-103.515625829,1166.6,0.1,770.146,115.16,,,,,
T,41.815521531,-103.519877465,1167.7,0.3,770.499,353.29,,,,,
T,41.815595878,-103.525221515,1167.7,0.0,770.944,444.11,,,,,
T,41.816125615,-103.528735796,1168.4,0.2,771.241,297.87,,,,,
T,41.817080313,-103.532087384,1169.3,0.3,771.539,297.98,,,,,
T,41.819353569,-103.539370420,1170.4,0.2,772.195,655.68,,,,,
T,41.822566018,-103.549642861,1170.3,-0.0,773.120,925.04,,,,,
T,41.825036416,-103.557600053,1171.0,0.1,773.836,715.76,,,,,
T,41.827620137,-103.565878272,1171.8,0.1,774.581,745.19,,,,,
T,41.830727979,-103.575833039,1171.9,0.0,775.477,896.11,,,,,
T,41.833416140,-103.584463634,1174.1,0.3,776.254,776.62,,,,,
T,41.836404959,-103.594077090,1174.4,0.0,777.119,864.79,,,,,
T,41.839383552,-103.603694066,1177.2,0.3,777.983,864.59,,,,,
T,41.842232561,-103.612925895,1177.3,0.0,778.813,829.50,,,,,
T,41.843314245,-103.615980176,1177.2,-0.0,779.093,280.68,,,,,
T,41.844600532,-103.617933076,1177.5,0.1,779.309,216.14,,,,,
T,41.846200302,-103.619430000,1177.8,0.1,779.526,216.86,,,,,
T,41.851689359,-103.624105426,1180.2,0.3,780.249,722.81,,,,,
T,41.852931725,-103.625228349,1180.4,0.1,780.416,166.54,,,,,
T,41.853180416,-103.625442674,1180.5,0.3,780.449,32.86,,,,,
T,41.853176644,-103.625428006,1180.5,-0.5,780.450,1.29,,,,,
T,41.853206232,-103.625462372,1180.5,0.5,780.454,4.35,,,,,
T,41.853192654,-103.625840899,1180.5,0.1,780.486,31.47,,,,,
T,41.852654619,-103.627044372,1180.2,-0.3,780.602,116.44,,,,,
T,41.851786757,-103.628992243,1180.2,0.0,780.790,188.30,,,,,
T,41.850950662,-103.630820755,1179.9,-0.2,780.968,177.99,,,,,
T,41.850351021,-103.631915599,1179.8,-0.1,781.081,112.70,,,,,
T,41.849459354,-103.633116307,1179.3,-0.3,781.222,140.54,,,,,
T,41.847902667,-103.634518348,1178.7,-0.3,781.430,208.45,,,,,
T,41.845919425,-103.635477740,1177.8,-0.4,781.664,234.25,,,,,
T,41.845700154,-103.635536414,1177.8,0.0,781.689,24.84,,,,,
T,41.844003992,-103.635694329,1177.2,-0.3,781.878,188.85,,,,,
T,41.843477609,-103.635681588,1177.2,0.0,781.937,58.48,,,,,
T,41.837599045,-103.635631129,1177.2,0.0,782.589,652.95,,,,,
T,41.835468281,-103.635272803,1178.0,0.3,782.828,238.53,,,,,
T,41.833516387,-103.634185838,1177.1,-0.4,783.063,234.85,,,,,
T,41.831818633,-103.632481461,1177.8,0.3,783.299,235.80,,,,,
T,41.828861497,-103.629520973,1180.2,0.6,783.709,410.32,,,,,
T,41.826863419,-103.628622601,1181.1,0.4,783.943,234.14,,,,,
T,41.825023172,-103.628459070,1181.8,0.3,784.148,204.85,,,,,
T,41.823719535,-103.628714969,1182.4,0.4,784.294,146.35,,,,,
T,41.822007364,-103.629539916,1183.3,0.4,784.496,202.14,,,,,
T,41.820443384,-103.630611459,1183.2,-0.0,784.692,195.20,,,,,
T,41.819836870,-103.631024351,1182.5,-1.0,784.767,75.60,,,,,
T,41.819435461,-103.631825745,1182.6,0.2,784.847,80.13,,,,,
T,41.819451135,-103.632123135,1182.9,1.4,784.872,24.77,,,,,
T,41.819662945,-103.632663852,1183.3,0.7,784.923,50.71,,,,,
T,41.820204081,-103.632946657,1183.5,0.3,784.987,64.53,,,,,
T,41.820535921,-103.632871388,1183.5,-0.0,785.025,37.38,,,,,
T,41.820997177,-103.632629234,1183.6,0.2,785.080,55.04,,,,,
T,41.821033135,-103.632611800,1183.7,1.0,785.084,4.25,,,,,
T,41.821059789,-103.632595372,1183.7,0.8,785.087,3.26,,,,,
T,41.821079152,-103.632583637,1183.7,0.8,785.090,2.36,,,,,
T,41.821109662,-103.632566035,1183.7,0.7,785.093,3.69,,,,,
T,41.821128605,-103.632562766,1183.8,1.0,785.095,2.12,,,,,
T,41.821349468,-103.632872142,1184.3,1.5,785.131,35.53,,,,,
T,41.821766971,-103.634339394,1186.2,1.4,785.261,130.42,,,,,
T,41.821914492,-103.636128511,1186.3,0.1,785.411,149.54,,,,,
T,41.821880797,-103.639293099,1184.5,-0.7,785.674,262.94,,,,,
T,41.821857076,-103.641519416,1184.5,-0.0,785.859,184.98,,,,,
T,41.821825560,-103.644786431,1184.8,0.1,786.130,271.45,,,,,
T,41.821758086,-103.650094606,1185.7,0.2,786.571,441.07,,,,,
T,41.821702681,-103.654449508,1188.5,0.7,786.933,361.86,,,,,
T,41.821667226,-103.657547459,1190.5,0.8,787.191,257.41,,,,,
T,41.821639733,-103.659548471,1191.8,0.8,787.357,166.28,,,,,
T,41.821620455,-103.661513189,1193.3,0.9,787.520,163.25,,,,,
T,41.821600338,-103.664323389,1196.0,1.2,787.754,233.49,,,,,
T,41.821583239,-103.666855563,1199.1,1.4,787.964,210.39,,,,,
T,41.821564883,-103.669493431,1202.1,1.4,788.183,219.17,,,,,
T,41.821549544,-103.670304967,1203.0,1.3,788.251,67.45,,,,,
T,41.821535211,-103.671514057,1204.5,1.5,788.351,100.47,,,,,
T,41.821510736,-103.673877586,1207.8,1.7,788.548,196.39,,,,,
T,41.821497828,-103.674848294,1209.0,1.4,788.628,80.66,,,,,
T,41.821495062,-103.674958935,1209.1,1.7,788.637,9.20,,,,,
T,41.821493218,-103.675049543,1209.3,1.7,788.645,7.53,,,,,
T,41.821482489,-103.676128043,1210.5,1.4,788.735,89.61,,,,,
T,41.821472850,-103.677431429,1212.1,1.4,788.843,108.29,,,,,
T,41.821460780,-103.680297956,1217.5,2.3,789.081,238.16,,,,,
T,41.821456086,-103.681959417,1220.1,1.9,789.219,138.04,,,,,
T,41.821456924,-103.682196457,1220.5,2.0,789.239,19.69,,,,,
T,41.821457343,-103.683616100,1222.8,1.9,789.357,117.95,,,,,
T,41.821462037,-103.684796942,1224.6,1.9,789.455,98.11,,,,,
T,41.821459606,-103.685979629,1226.8,2.2,789.553,98.26,,,,,
T,41.821452314,-103.687870503,1230.9,2.6,789.710,157.10,,,,,
