type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,43.141901046,-115.662939493,989.0,-2.4,212.400,5.65,,,,,
T,43.141886713,-115.662930356,988.9,-3.9,212.401,1.76,,,,,
T,43.141949661,-115.662959022,989.2,4.1,212.409,7.37,,,,,
T,43.142051669,-115.662983917,989.7,4.1,212.420,11.51,,,,,
T,43.142110761,-115.663040830,989.9,3.3,212.428,8.03,,,,,
T,43.142147139,-115.663058264,990.1,3.6,212.433,4.28,,,,,
T,43.142139763,-115.663000764,990.1,-0.5,212.437,4.75,,,,,
T,43.142120736,-115.662962543,990.0,-2.2,212.441,3.76,,,,,
T,43.142112857,-115.662972769,989.9,-3.1,212.442,1.21,,,,,
T,43.142104643,-115.662978385,989.9,-3.7,212.443,1.02,,,,,
T,43.142104559,-115.662997244,989.9,-0.1,212.445,1.53,,,,,
T,43.142113695,-115.662992550,989.9,3.8,212.446,1.08,,,,,
T,43.142120987,-115.662993221,990.0,4.1,212.447,0.81,,,,,
T,43.142104223,-115.662953239,989.9,-1.9,212.451,3.75,,,,,
T,43.142086035,-115.662929770,989.8,-3.0,212.453,2.78,,,,,
T,43.142026104,-115.662961788,989.5,-3.9,212.460,7.15,,,,,
T,43.141701557,-115.663030017,988.2,-3.7,212.497,36.48,,,,,
T,43.141688649,-115.663040998,988.1,-2.5,212.499,1.69,,,,,
T,43.141681356,-115.663036136,988.1,-2.9,212.500,0.90,,,,,
T,43.141509779,-115.663040662,987.6,-3.0,212.519,19.06,,,,,
T,43.141204091,-115.663369652,986.6,-2.3,212.562,43.24,,,,,
T,43.141298974,-115.663543241,986.8,1.2,212.579,17.62,,,,,
T,43.141432665,-115.663508875,987.2,3.2,212.595,15.11,,,,,
T,43.141444568,-115.663322546,987.3,0.6,212.610,15.22,,,,,
T,43.141448256,-115.663316678,987.3,2.1,212.610,0.63,,,,,
T,43.141447334,-115.663316175,987.3,-2.7,212.611,0.11,,,,,
T,43.141439622,-115.663297651,987.3,-1.2,212.612,1.73,,,,,
T,43.141438533,-115.663252976,987.3,0.2,212.616,3.64,,,,,
T,43.141439790,-115.662826672,987.5,0.4,212.651,34.68,,,,,
T,43.141418081,-115.662802868,987.4,-1.1,212.654,3.09,,,,,
T,43.141201073,-115.662804292,987.0,-1.8,212.678,24.11,,,,,
T,43.140243441,-115.663332436,983.6,-2.9,212.793,114.74,,,,,
T,43.139644470,-115.663660336,982.3,-1.9,212.864,71.69,,,,,
T,43.137809672,-115.664632386,981.7,-0.3,213.083,218.64,,,,,
T,43.136376031,-115.665509803,977.2,-2.5,213.257,174.54,,,,,
T,43.136059698,-115.665780371,976.5,-1.8,213.299,41.47,,,,,
T,43.135359893,-115.666569611,972.1,-4.3,213.400,100.83,,,,,
T,43.134820685,-115.667434791,968.1,-4.3,213.492,92.43,,,,,
T,43.134661261,-115.667762356,966.7,-4.6,213.524,32.00,,,,,
T,43.134381976,-115.668477332,963.9,-4.1,213.590,65.93,,,,,
T,43.134164633,-115.669256011,963.0,-1.4,213.658,67.80,,,,,
T,43.133955589,-115.670627626,961.5,-1.3,213.772,113.99,,,,,
T,43.133935388,-115.672932733,959.5,-1.1,213.959,187.57,,,,,
T,43.133944189,-115.674958807,958.3,-0.7,214.124,164.85,,,,,
T,43.133943938,-115.677400036,958.6,0.1,214.323,198.63,,,,,
T,43.133943854,-115.679878565,957.1,-0.7,214.525,201.66,,,,,
T,43.133911584,-115.682780296,957.2,0.0,214.761,236.12,,,,,
T,43.133912925,-115.685165199,957.6,0.2,214.955,194.04,,,,,
T,43.133919044,-115.687117092,958.0,0.2,215.114,158.81,,,,,
T,43.133915691,-115.687199822,958.0,0.2,215.120,6.74,,,,,
T,43.133916445,-115.687190183,958.0,-0.3,215.121,0.79,,,,,
T,43.133919882,-115.687261848,958.0,0.2,215.127,5.84,,,,,
T,43.133922648,-115.688114204,958.1,0.2,215.196,69.35,,,,,
T,43.133927845,-115.689874822,958.6,0.3,215.340,143.25,,,,,
T,43.133923653,-115.691813473,958.9,0.2,215.497,157.74,,,,,
T,43.133513276,-115.693061035,958.9,-0.0,215.609,111.27,,,,,
T,43.132958310,-115.694372384,958.9,0.0,215.732,123.23,,,,,
T,43.132941043,-115.694406833,958.9,0.2,215.735,3.40,,,,,
T,43.132940791,-115.694403313,958.9,-0.3,215.735,0.29,,,,,
T,43.132913047,-115.694469782,959.0,0.3,215.742,6.22,,,,,
T,43.132558241,-115.695296153,958.9,-0.1,215.820,77.94,,,,,
T,43.132460341,-115.695540234,958.9,-0.1,215.842,22.64,,,,,
T,43.132453049,-115.695556831,958.9,-0.3,215.844,1.57,,,,,
T,43.132177955,-115.695553813,958.8,-0.3,215.874,30.56,,,,,
T,43.132112492,-115.695497487,958.8,-0.0,215.883,8.60,,,,,
T,43.130595116,-115.694275992,958.1,-0.4,216.079,195.69,,,,,
T,43.129486693,-115.693739634,957.7,-0.3,216.209,130.65,,,,,
T,43.128416575,-115.693983464,958.0,0.2,216.330,120.53,,,,,
T,43.127504541,-115.694341790,957.9,-0.1,216.435,105.43,,,,,
T,43.126823260,-115.695215436,957.6,-0.3,216.539,103.84,,,,,
T,43.126680097,-115.696128141,957.3,-0.3,216.615,75.95,,,,,
T,43.126683198,-115.696994495,957.1,-0.3,216.686,70.50,,,,,
T,43.126689233,-115.697152829,957.0,-0.3,216.698,12.90,,,,,
T,43.126694011,-115.697150314,957.0,0.2,216.699,0.57,,,,,
T,43.126700297,-115.697274283,957.0,-0.3,216.709,10.11,,,,,
T,43.126710523,-115.698394692,956.7,-0.4,216.800,91.18,,,,,
T,43.126726365,-115.700717401,956.5,-0.1,216.989,189.01,,,,,
T,43.126743548,-115.705391150,956.4,-0.0,217.370,380.32,,,,,
T,43.126767520,-115.710625146,957.3,0.2,217.796,425.92,,,,,
T,43.126798198,-115.715862578,959.5,0.5,218.222,426.20,,,,,
T,43.126809765,-115.718059475,960.6,0.7,218.401,178.77,,,,,
T,43.126808088,-115.722063342,962.0,0.4,218.726,325.81,,,,,
T,43.126775147,-115.725394059,961.8,-0.1,218.997,271.06,,,,,
T,43.126757965,-115.727026770,962.3,0.4,219.130,132.87,,,,,
T,43.126692837,-115.733012790,961.9,-0.1,219.617,487.16,,,,,
T,43.126641791,-115.740378974,961.2,-0.1,220.217,599.44,,,,,
T,43.126535425,-115.747732250,960.1,-0.2,220.815,598.48,,,,,
T,43.126033684,-115.749722449,960.0,-0.0,220.987,171.27,,,,,
T,43.125313846,-115.751969637,961.0,0.5,221.186,199.59,,,,,
T,43.124804059,-115.753570665,962.4,0.9,221.328,142.06,,,,,
T,43.124088245,-115.755817015,964.3,1.0,221.528,199.35,,,,,
T,43.123677783,-115.757099530,966.1,1.6,221.642,113.89,,,,,
T,43.122757282,-115.759991538,970.1,1.6,221.898,256.60,,,,,
T,43.122553770,-115.760635771,970.6,0.9,221.955,57.09,,,,,
T,43.121838458,-115.762885977,973.8,1.6,222.155,199.62,,,,,
T,43.121634778,-115.763528869,974.9,1.8,222.212,57.00,,,,,
T,43.118866906,-115.772210928,977.2,0.3,222.982,770.57,,,,,
T,43.118764646,-115.772531619,977.5,1.0,223.011,28.46,,,,,
T,43.116210764,-115.780580342,978.2,0.1,223.725,713.85,,,,,
T,43.114672853,-115.785399768,975.9,-0.5,224.153,427.84,,,,,
T,43.114570174,-115.785721550,975.7,-0.6,224.181,28.57,,,,,
T,43.112630937,-115.791827263,974.2,-0.3,224.723,541.64,,,,,
T,43.109972198,-115.800194582,970.2,-0.5,225.465,742.34,,,,,
T,43.109664582,-115.801158920,970.1,-0.2,225.551,85.61,,,,,
T,43.107110783,-115.809194651,964.6,-0.8,226.264,712.97,,,,,
T,43.105078675,-115.815630611,961.1,-0.6,226.834,570.46,,,,,
T,43.104362022,-115.817888780,958.0,-1.5,227.034,200.32,,,,,
T,43.103762632,-115.819825334,956.5,-0.9,227.206,171.13,,,,,
T,43.101829514,-115.825934736,951.9,-0.9,227.747,541.72,,,,,
T,43.101727087,-115.826257858,951.8,-0.3,227.776,28.66,,,,,
T,43.101009764,-115.828512255,947.2,-2.3,227.976,200.08,,,,,
T,43.100089431,-115.831403006,944.9,-0.9,228.233,256.58,,,,,
T,43.097767560,-115.838797521,941.0,-0.6,228.888,654.92,,,,,
T,43.095120722,-115.847145980,940.1,-0.1,229.628,740.56,,,,,
T,43.093411401,-115.851848312,939.7,-0.1,230.055,427.35,,,,,
T,43.092317479,-115.853549335,938.2,-0.8,230.240,184.25,,,,,
T,43.091400000,-115.854455556,937.3,-0.8,230.366,125.83,,,,,
T,43.091475349,-115.854633702,937.2,-0.3,230.382,16.75,,,,,
T,43.091839710,-115.855870787,936.1,-1.0,230.491,108.55,,,,,
T,43.091862341,-115.857035955,935.0,-1.2,230.586,94.90,,,,,
T,43.091270328,-115.859160768,933.8,-0.6,230.771,185.08,,,,,
T,43.090270450,-115.862284703,932.4,-0.5,231.048,277.55,,,,,
T,43.089286247,-115.865327334,928.6,-1.4,231.319,270.79,,,,,
T,43.088320652,-115.868377257,926.7,-0.7,231.590,270.51,,,,,
T,43.087667199,-115.870393524,926.0,-0.4,231.769,179.51,,,,,
T,43.085303670,-115.877803126,925.0,-0.2,232.427,658.00,,,,,
T,43.084872588,-115.879153954,924.8,-0.2,232.547,119.97,,,,,
T,43.082397832,-115.886886343,922.0,-0.4,233.234,687.06,,,,,
T,43.079390740,-115.896295700,922.0,-0.0,234.070,835.90,,,,,
T,43.079062756,-115.897298846,921.5,-0.5,234.160,89.45,,,,,
T,43.076231685,-115.906006973,921.8,0.0,234.935,775.79,,,,,
T,43.074595202,-115.911048856,921.5,-0.1,235.384,449.06,,,,,
T,43.073079921,-115.915755043,919.1,-0.6,235.803,418.63,,,,,
T,43.072972801,-115.916093336,918.0,-3.7,235.833,30.01,,,,,
T,43.072548509,-115.917445086,915.0,-2.5,235.953,119.76,,,,,
T,43.072339296,-115.918121254,914.2,-1.3,236.013,59.77,,,,,
T,43.069828833,-115.926212305,909.9,-0.6,236.728,715.58,,,,,
T,43.068668358,-115.929918112,908.8,-0.3,237.056,328.22,,,,,
T,43.066165606,-115.938020898,906.6,-0.3,237.773,716.16,,,,,
T,43.064490650,-115.943438290,903.1,-0.7,238.251,478.90,,,,,
T,43.063623877,-115.946111614,903.4,0.1,238.490,238.10,,,,,
T,43.063091794,-115.947783384,905.0,1.1,238.638,148.45,,,,,
T,43.061050801,-115.954179112,906.0,0.2,239.206,568.19,,,,,
T,43.059447007,-115.959227867,903.6,-0.5,239.654,448.21,,,,,
T,43.057776578,-115.964233372,900.2,-0.7,240.102,448.01,,,,,
T,43.057626625,-115.964538725,898.6,-5.3,240.132,29.94,,,,,
T,43.055217331,-115.968939895,897.6,-0.2,240.580,447.43,,,,,
T,43.054245701,-115.970698670,894.7,-1.6,240.759,179.39,,,,,
T,43.053615047,-115.971888062,893.1,-1.4,240.879,119.57,,,,,
T,43.051485121,-115.976536917,896.3,0.7,241.325,446.59,,,,,
T,43.051387807,-115.976875797,896.2,-0.2,241.355,29.65,,,,,
T,43.050903501,-115.979724135,900.0,1.6,241.593,238.22,,,,,
T,43.050554395,-115.981870657,901.6,0.9,241.772,179.13,,,,,
T,43.050280139,-115.983277643,898.7,-2.4,241.891,118.61,,,,,
T,43.050067909,-115.984313060,897.0,-1.9,241.979,87.59,,,,,
T,43.048430588,-115.991953583,897.5,0.1,242.627,648.55,,,,,
T,43.047240609,-115.996036995,894.4,-0.9,242.985,358.01,,,,,
T,43.047131142,-115.996372020,894.0,-1.3,243.015,29.88,,,,,
T,43.043636559,-116.007089037,891.7,-0.2,243.971,955.64,,,,,
T,43.041244112,-116.014458323,889.6,-0.3,244.627,656.68,,,,,
T,43.038745718,-116.022165734,886.4,-0.5,245.314,686.66,,,,,
T,43.036138443,-116.030203728,881.6,-0.7,246.030,716.21,,,,,
T,43.034933377,-116.033896375,882.7,0.3,246.360,329.36,,,,,
T,43.034823658,-116.034233077,881.6,-3.7,246.390,30.02,,,,,
T,43.034278750,-116.035913145,877.1,-3.0,246.539,149.70,,,,,
T,43.033843311,-116.037254920,876.0,-0.9,246.659,119.57,,,,,
T,43.033298403,-116.038930630,871.9,-2.8,246.808,149.38,,,,,
T,43.032648554,-116.040940443,865.1,-3.8,246.987,179.00,,,,,
T,43.032108005,-116.042617830,862.0,-2.0,247.137,149.31,,,,,
T,43.031999124,-116.042952938,862.0,-0.3,247.166,29.87,,,,,
T,43.031457402,-116.044630073,856.2,-3.8,247.316,149.35,,,,,
T,43.031012742,-116.045964388,855.3,-0.8,247.435,119.44,,,,,
T,43.030774612,-116.046622116,855.5,0.2,247.495,59.78,,,,,
T,43.030100455,-116.048207637,852.3,-2.1,247.644,149.36,,,,,
T,43.029649593,-116.049119001,850.5,-1.9,247.734,89.59,,,,,
T,43.028991697,-116.050281990,847.3,-2.7,247.854,119.69,,,,,
T,43.028470343,-116.051128143,844.2,-3.4,247.944,90.06,,,,,
T,43.028114280,-116.051679505,840.0,-7.0,248.004,59.87,,,,,
T,43.027593428,-116.052516773,837.0,-3.4,248.093,89.47,,,,,
T,43.027113313,-116.053404417,832.6,-4.8,248.183,89.88,,,,,
T,43.026829585,-116.054032976,826.9,-9.5,248.243,60.15,,,,,
T,43.026473858,-116.055020448,824.6,-2.6,248.333,89.66,,,,,
T,43.026192728,-116.056054691,818.6,-6.7,248.423,89.90,,,,,
T,43.025992149,-116.057125563,816.3,-2.5,248.513,90.08,,,,,
T,43.025872707,-116.058209343,814.1,-2.4,248.602,89.33,,,,,
T,43.025844544,-116.059665447,807.8,-5.4,248.721,118.72,,,,,
T,43.025959209,-116.061116103,803.4,-3.6,248.840,118.92,,,,,
T,43.026096420,-116.062199716,801.3,-2.4,248.929,89.63,,,,,
T,43.026277972,-116.063648276,799.6,-1.5,249.049,119.78,,,,,
T,43.026323570,-116.064008949,798.8,-2.5,249.079,29.83,,,,,
T,43.026406383,-116.064677658,793.5,-9.6,249.134,55.27,,,,,
T,43.026470505,-116.065226086,792.3,-2.6,249.179,45.26,,,,,
T,43.026585588,-116.066393852,787.9,-4.6,249.275,96.03,,,,,
T,43.026642334,-116.067360118,785.0,-3.6,249.355,79.01,,,,,
T,43.026651638,-116.068319008,782.3,-3.5,249.433,78.16,,,,,
T,43.026649961,-116.069046641,780.4,-3.2,249.492,59.31,,,,,
T,43.026649123,-116.070010141,777.5,-3.7,249.571,78.53,,,,,
T,43.026636634,-116.071434813,772.5,-4.3,249.687,116.13,,,,,
T,43.026632611,-116.071905457,771.0,-3.9,249.725,38.36,,,,,
T,43.026633449,-116.073078001,767.6,-3.6,249.821,95.57,,,,,
T,43.026633784,-116.073313365,766.9,-3.5,249.840,19.18,,,,,
T,43.026625402,-116.074497057,764.0,-3.0,249.936,96.48,,,,,
T,43.026624480,-116.075674295,761.6,-2.5,250.032,95.95,,,,,
T,43.026626073,-116.075909408,761.1,-2.6,250.051,19.16,,,,,
T,43.026624815,-116.077322094,758.5,-2.3,250.166,115.14,,,,,
T,43.026637556,-116.080797985,754.0,-1.6,250.450,283.31,,,,,
T,43.026627414,-116.084045302,750.7,-1.2,250.714,264.68,,,,,
T,43.026622217,-116.086607147,749.1,-0.8,250.923,208.81,,,,,
T,43.026609058,-116.089924620,746.8,-0.9,251.194,270.40,,,,,
T,43.026542086,-116.093594302,743.6,-1.1,251.493,299.19,,,,,
T,43.026071526,-116.095297337,742.1,-1.0,251.641,148.33,,,,,
T,43.025161838,-116.096627796,740.4,-1.1,251.789,148.23,,,,,
T,43.023947049,-116.097394405,739.5,-0.6,251.938,148.72,,,,,
T,43.023141213,-116.097532287,738.9,-0.7,252.028,90.23,,,,,
T,43.019338762,-116.097481996,738.8,-0.0,252.451,422.45,,,,,
T,43.013126180,-116.097425418,734.7,-0.6,253.141,690.19,,,,,
T,43.008575393,-116.097399937,732.3,-0.5,253.647,505.56,,,,,
T,43.005386917,-116.097384850,727.6,-1.3,254.001,354.22,,,,,
T,43.004065929,-116.097349729,725.2,-1.6,254.148,146.78,,,,,
T,43.002824318,-116.097263312,728.1,2.1,254.286,138.11,,,,,
T,43.000857504,-116.097268425,725.9,-1.0,254.504,218.50,,,,,
T,42.998702684,-116.097300863,721.0,-2.0,254.744,239.40,,,,,
T,42.995243808,-116.097340006,717.1,-1.0,255.128,384.27,,,,,
T,42.992932750,-116.097360123,718.4,0.5,255.385,256.75,,,,,
T,42.988692932,-116.097406223,721.4,0.6,255.856,471.03,,,,,
T,42.986227479,-116.097261468,724.2,1.0,256.130,274.15,,,,,
T,42.985818358,-116.097251661,725.0,1.6,256.175,45.46,,,,,
T,42.984725945,-116.097237831,728.2,2.7,256.297,121.36,,,,,
T,42.984048603,-116.097238585,731.1,3.9,256.372,75.25,,,,,
T,42.983600004,-116.097238502,734.5,6.8,256.422,49.84,,,,,
T,42.983404454,-116.097262138,736.9,10.9,256.443,21.81,,,,,
T,42.983341003,-116.097570341,737.0,0.4,256.470,26.11,,,,,
T,42.983578462,-116.099168519,733.7,-2.5,256.603,132.99,,,,,
T,42.984083807,-116.102723116,732.8,-0.3,256.898,295.31,,,,,
T,42.984750001,-116.105786031,732.9,0.1,257.158,260.55,,,,,
T,42.985306392,-116.107324697,733.2,0.2,257.298,139.89,,,,,
T,42.985407226,-116.107600546,733.6,1.8,257.323,25.13,,,,,
T,42.985722469,-116.108476203,737.4,4.7,257.403,79.54,,,,,
T,42.986059589,-116.109403493,740.7,4.0,257.487,84.39,,,,,
T,42.988583213,-116.116350163,742.4,0.3,258.120,632.13,,,,,
T,42.989855502,-116.120564584,738.9,-0.9,258.491,371.64,,,,,
T,42.990710204,-116.124390839,733.0,-1.8,258.817,326.17,,,,,
T,42.990946407,-116.125445282,731.8,-1.4,258.907,89.91,,,,,
T,42.992601665,-116.132417433,729.3,-0.4,259.505,597.59,,,,,
T,42.993768174,-116.134871822,729.9,0.3,259.743,238.44,,,,,
T,42.997961640,-116.142489379,733.4,0.4,260.520,776.47,,,,,
T,42.998930421,-116.144249747,734.7,0.7,260.699,179.41,,,,,
T,43.003446422,-116.152473316,733.8,-0.1,261.537,837.45,,,,,
T,43.007635279,-116.160107302,732.7,-0.1,262.314,777.15,,,,,
T,43.010042310,-116.164045874,728.7,-1.0,262.732,417.87,,,,,
T,43.015023172,-116.171723949,729.9,0.1,263.567,835.46,,,,,
T,43.017684342,-116.175836781,734.7,1.1,264.014,447.00,,,,,
T,43.019771604,-116.179197170,736.9,0.6,264.373,358.89,,,,,
T,43.019942259,-116.179478047,737.1,0.6,264.403,29.73,,,,,
T,43.020284325,-116.180039719,737.4,0.5,264.462,59.50,,,,,
T,43.024924379,-116.187646212,733.5,-0.5,265.269,806.31,,,,,
T,43.029404590,-116.194975935,737.7,0.5,266.046,777.58,,,,,
T,43.029924855,-116.195828542,735.6,-2.4,266.136,90.38,,,,,
T,43.032505224,-116.200052686,731.3,-1.0,266.584,447.99,,,,,
T,43.037149049,-116.207660940,733.9,0.3,267.391,806.59,,,,,
T,43.040409442,-116.213007839,734.9,0.2,267.958,566.61,,,,,
T,43.041791031,-116.215261314,735.2,0.1,268.197,239.33,,,,,
T,43.045010520,-116.220684070,733.2,-0.4,268.765,568.48,,,,,
T,43.045604462,-116.222690949,734.7,0.9,268.942,176.33,,,,,
T,43.045725832,-116.223771963,736.0,1.4,269.031,89.11,,,,,
T,43.045703704,-116.225240556,737.6,1.4,269.151,119.69,,,,,
T,43.045204142,-116.232933551,739.5,0.3,269.780,629.28,,,,,
T,43.044742886,-116.240244163,740.2,0.1,270.378,597.88,,,,,
T,43.044342315,-116.246820353,747.6,1.4,270.915,537.69,,,,,
T,43.044299902,-116.247549327,749.1,2.5,270.975,59.59,,,,,
T,43.044196386,-116.249365099,753.8,3.1,271.123,148.40,,,,,
T,43.044178449,-116.250093989,754.8,1.7,271.183,59.43,,,,,
T,43.044194458,-116.250820784,756.5,3.0,271.242,59.25,,,,,
T,43.044249360,-116.251548668,758.6,3.4,271.302,59.62,,,,,
T,43.044446083,-116.253362261,762.4,2.5,271.451,149.38,,,,,
T,43.044525962,-116.254083775,761.8,-0.9,271.511,59.46,,,,,
T,43.044647165,-116.255168393,768.1,7.0,271.600,89.40,,,,,
T,43.044810109,-116.256614942,769.8,1.5,271.719,119.25,,,,,
T,43.044974813,-116.258058809,775.8,5.0,271.838,119.06,,,,,
T,43.045138176,-116.259506866,777.3,1.2,271.958,119.38,,,,,
T,43.045311933,-116.261326410,779.0,1.2,272.107,149.51,,,,,
T,43.045315789,-116.262055216,782.5,5.8,272.167,59.39,,,,,
T,43.045240268,-116.263139332,785.5,3.4,272.255,88.73,,,,,
T,43.045145636,-116.264220262,789.6,4.7,272.344,88.70,,,,,
T,43.045049496,-116.265308568,793.1,3.9,272.433,89.32,,,,,
T,43.044951595,-116.266399976,795.0,2.1,272.523,89.59,,,,,
T,43.044763086,-116.268590670,798.9,2.2,272.703,179.73,,,,,
T,43.044666024,-116.271914178,799.6,0.2,272.974,271.02,,,,,
T,43.044682620,-116.273377491,794.0,-4.6,273.093,119.25,,,,,
T,43.044702401,-116.274844324,788.6,-4.5,273.212,119.54,,,,,
T,43.044720590,-116.275939671,787.4,-1.4,273.302,89.27,,,,,
T,43.045018148,-116.277707415,785.2,-1.5,273.449,147.78,,,,,
T,43.045734046,-116.279232502,784.4,-0.5,273.597,147.54,,,,,
T,43.047707062,-116.281710193,783.5,-0.3,273.895,297.99,,,,,
T,43.049762975,-116.284086797,779.7,-1.3,274.194,299.44,,,,,
T,43.050594041,-116.285032025,775.8,-3.2,274.315,120.23,,,,,
T,43.050801409,-116.285268646,775.0,-2.6,274.345,30.04,,,,,
T,43.051421838,-116.285979347,771.0,-4.5,274.435,90.02,,,,,
T,43.052045619,-116.286684265,768.7,-2.5,274.525,90.00,,,,,
T,43.052669317,-116.287389351,765.4,-3.7,274.615,90.00,,,,,
T,43.053271473,-116.288120756,763.1,-2.5,274.704,89.59,,,,,
T,43.054031292,-116.289611310,761.3,-1.3,274.852,147.89,,,,,
T,43.054366065,-116.291364385,756.6,-3.2,275.000,147.58,,,,,
T,43.054362126,-116.295035994,757.9,0.4,275.299,299.12,,,,,
T,43.054288449,-116.302743824,766.2,1.3,275.927,628.00,,,,,
T,43.054287108,-116.303109443,766.8,2.0,275.957,29.79,,,,,
T,43.054273529,-116.304913312,769.2,1.6,276.104,146.97,,,,,
T,43.054270512,-116.305272058,769.7,1.7,276.133,29.23,,,,,
T,43.054257268,-116.306708883,771.4,1.4,276.250,117.07,,,,,
T,43.054239079,-116.308873594,777.3,3.3,276.426,176.37,,,,,
T,43.054220974,-116.311404174,779.2,0.9,276.633,206.17,,,,,
T,43.054218963,-116.311766021,779.4,0.6,276.662,29.48,,,,,
T,43.054206893,-116.313571902,784.3,3.3,276.809,147.13,,,,,
T,43.054179819,-116.316823829,785.4,0.4,277.074,264.95,,,,,
T,43.054145621,-116.321152495,788.9,1.0,277.427,352.67,,,,,
T,43.054128103,-116.324041905,792.0,1.3,277.662,235.41,,,,,
T,43.054137072,-116.326931147,795.3,1.4,277.898,235.39,,,,,
T,43.054258274,-116.330897463,799.7,1.4,278.221,323.41,,,,,
T,43.054341171,-116.333417315,802.2,1.2,278.426,205.50,,,,,
T,43.054365479,-116.334140422,802.8,1.0,278.485,58.97,,,,,
T,43.054651469,-116.337355468,807.7,1.8,278.749,263.85,,,,,
T,43.054722045,-116.337702144,807.6,-0.3,278.779,29.31,,,,,
T,43.055519247,-116.340368595,808.5,0.4,279.013,234.59,,,,,
T,43.055952005,-116.341681452,810.9,2.1,279.130,117.26,,,,,
T,43.056493560,-116.343326401,813.4,1.7,279.277,146.89,,,,,
T,43.057362344,-116.345959911,816.7,1.4,279.513,235.25,,,,,
T,43.058121577,-116.348265437,819.6,1.4,279.718,205.89,,,,,
T,43.058985667,-116.350904060,823.6,1.7,279.954,235.41,,,,,
T,43.059741883,-116.353211012,826.0,1.2,280.160,205.85,,,,,
T,43.059849758,-116.353540253,826.1,0.6,280.189,29.38,,,,,
T,43.060714351,-116.356181055,829.4,1.4,280.425,235.59,,,,,
T,43.060822142,-116.356516918,829.9,1.5,280.455,29.87,,,,,
T,43.062795159,-116.362547027,834.3,0.8,280.992,537.89,,,,,
T,43.063229173,-116.363882599,839.3,4.2,281.111,119.00,,,,,
T,43.063338725,-116.364216199,839.6,0.8,281.141,29.78,,,,,
T,43.063668385,-116.365217920,840.2,0.7,281.231,89.44,,,,,
T,43.063887069,-116.365888473,839.7,-0.9,281.290,59.78,,,,,
T,43.064759793,-116.368569760,847.1,3.1,281.529,238.96,,,,,
T,43.065304197,-116.370242368,848.9,1.3,281.679,149.06,,,,,
T,43.065523133,-116.370910406,849.3,0.7,281.738,59.60,,,,,
T,43.066069549,-116.372581087,852.6,2.2,281.887,149.01,,,,,
T,43.066506246,-116.373912050,856.1,2.9,282.006,118.77,,,,,
T,43.066937495,-116.375246700,861.0,4.2,282.125,118.80,,,,,
T,43.067373270,-116.376586715,867.3,5.3,282.244,119.40,,,,,
T,43.067923794,-116.378265610,868.7,0.9,282.394,149.80,,,,,
T,43.068691073,-116.380615979,872.7,1.9,282.603,209.56,,,,,
T,43.071534634,-116.389340451,873.8,0.2,283.381,777.65,,,,,
T,43.072518585,-116.392344944,875.5,0.6,283.649,268.01,,,,,
T,43.072946733,-116.393669117,879.0,3.0,283.767,117.87,,,,,
T,43.073162986,-116.394332545,881.9,5.0,283.826,59.13,,,,,
T,43.073600605,-116.395669794,885.3,2.9,283.945,119.27,,,,,
T,43.075242955,-116.400713436,890.8,1.2,284.395,449.47,,,,,
T,43.076001685,-116.403054502,893.5,1.3,284.603,208.46,,,,,
T,43.076327322,-116.404059576,896.6,3.5,284.693,89.49,,,,,
T,43.076872816,-116.405733191,898.6,1.3,284.842,149.16,,,,,
T,43.077527275,-116.407741327,900.6,1.1,285.021,178.97,,,,,
T,43.077964559,-116.409076816,902.7,1.8,285.140,119.12,,,,,
T,43.078291202,-116.410080129,904.6,2.1,285.229,89.40,,,,,
T,43.078838792,-116.411755420,908.1,2.3,285.379,149.38,,,,,
T,43.079056386,-116.412427481,909.0,1.6,285.439,59.83,,,,,
T,43.079920309,-116.415108014,913.8,2.0,285.677,238.46,,,,,
T,43.080128515,-116.415781332,914.7,1.5,285.737,59.51,,,,,
T,43.080433281,-116.416803338,915.3,0.7,285.826,89.85,,,,,
T,43.081415556,-116.420241594,907.6,-2.5,286.127,300.50,,,,,
T,43.081704732,-116.421268042,906.4,-1.4,286.217,89.55,,,,,
T,43.082965370,-116.425651777,913.3,1.8,286.600,383.47,,,,,
T,43.083251025,-116.426667580,915.1,2.1,286.689,88.60,,,,,
T,43.083542045,-116.427691849,920.7,6.2,286.778,89.45,,,,,
T,43.085205685,-116.433501514,924.7,0.8,287.286,507.90,,,,,
T,43.085394949,-116.434172569,931.2,11.2,287.344,58.55,,,,,
T,43.085684292,-116.435177810,935.5,4.9,287.432,87.94,,,,,
T,43.085887050,-116.435846938,937.9,4.0,287.491,58.96,,,,,
T,43.086254345,-116.436821502,938.1,0.3,287.581,89.23,,,,,
T,43.086395245,-116.437135488,937.9,-0.5,287.611,29.98,,,,,
