type,time,latitude,longitude,altitude (m),color,sym,name,desc
T,2017-10-05 20:35:51,42.707120916,-108.642231328,1707.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:35:53,42.706562597,-108.642103337,1709.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:35:55,42.706003105,-108.641971573,1711.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:35:57,42.705443446,-108.641841318,1714.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:35:59,42.704882613,-108.641711231,1715.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:00,42.704602322,-108.641645266,1718.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:05,42.703197934,-108.641305631,1721.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:09,42.702084566,-108.640969349,1721.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:11,42.701536557,-108.640766088,1722.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:15,42.700460488,-108.640285470,1727.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:18,42.699674182,-108.639848521,1730.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:21,42.698893324,-108.639379051,1733.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:24,42.698114477,-108.638907317,1736.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:27,42.697334541,-108.638436757,1742.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:31,42.696294934,-108.637802415,1748.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:33,42.695774334,-108.637487171,1748.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:36,42.694994649,-108.637017366,1751.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:39,42.694214378,-108.636552924,1757.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:40,42.693954874,-108.636395931,1758.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:43,42.693179212,-108.635914223,1760.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:48,42.691896865,-108.635071171,1764.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:50,42.691386323,-108.634724915,1764.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:54,42.690368844,-108.634031983,1766.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:58,42.689355975,-108.633339889,1770.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:36:59,42.689103764,-108.633164624,1772.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:03,42.688091481,-108.632464986,1775.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:06,42.687331578,-108.631939776,1777.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:09,42.686571758,-108.631416326,1778.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:13,42.685558135,-108.630718533,1782.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:15,42.685048096,-108.630373702,1783.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:19,42.684035227,-108.629673226,1789.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:22,42.683280185,-108.629153548,1793.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:24,42.682776852,-108.628806202,1796.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:27,42.682019798,-108.628283842,1799.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:30,42.681259559,-108.627763074,1804.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:33,42.680510050,-108.627224620,1808.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:35,42.680031778,-108.626866881,1810.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:37,42.679555016,-108.626513667,1813.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:39,42.679067692,-108.626151821,1816.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:41,42.678574333,-108.625786370,1818.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:44,42.677838402,-108.625215897,1823.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:47,42.677104147,-108.624636373,1828.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:50,42.676368384,-108.624057686,1832.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:55,42.675113278,-108.623138443,1833.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:58,42.674348177,-108.622615831,1829.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:37:59,42.674092613,-108.622443499,1832.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:38:17,42.669540402,-108.619240606,1839.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:38:28,42.667101268,-108.616592009,1840.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:38:50,42.662578393,-108.610734651,1839.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:38:57,42.661063783,-108.608965315,1840.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:39:02,42.659990899,-108.607704258,1838.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:39:27,42.654630504,-108.601385895,1837.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:39:31,42.653686786,-108.600527421,1835.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:39:37,42.652042592,-108.600070607,1833.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:39:42,42.650663601,-108.600520296,1826.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:39:45,42.649937142,-108.601118093,1824.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:39:51,42.648625709,-108.602537233,1832.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:39:55,42.647767905,-108.603478856,1837.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:39:57,42.647335567,-108.603939274,1839.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:39:59,42.646901384,-108.604398183,1844.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:01,42.646463681,-108.604854243,1847.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:04,42.645781646,-108.605484227,1851.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:06,42.645296753,-108.605840374,1855.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:08,42.644788809,-108.606134243,1856.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:10,42.644261587,-108.606356783,1859.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:12,42.643723469,-108.606538754,1862.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:14,42.643180825,-108.606710834,1867.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:17,42.642361242,-108.606962040,1869.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:19,42.641806360,-108.607092798,1874.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:22,42.640966410,-108.607154572,1876.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:25,42.640120089,-108.607155830,1879.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:29,42.638992053,-108.607165553,1881.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:34,42.637603590,-108.607287928,1887.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:36,42.637061700,-108.607426565,1889.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:38,42.636523666,-108.607580625,1891.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:40,42.635986302,-108.607738540,1900.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:42,42.635447429,-108.607893605,1905.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:44,42.634905875,-108.608045485,1908.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:47,42.634083610,-108.608207339,1913.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:49,42.633530740,-108.608194850,1916.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:51,42.632978456,-108.608101895,1915.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:54,42.632145546,-108.607969964,1920.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:40:58,42.631022958,-108.607964097,1928.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:01,42.630191473,-108.608168028,1934.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:03,42.629659809,-108.608404566,1935.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:06,42.628912898,-108.608909491,1936.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:08,42.628449881,-108.609331017,1938.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:10,42.628009245,-108.609791854,1942.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:12,42.627575146,-108.610260235,1946.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:15,42.626921944,-108.610961717,1953.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:17,42.626488348,-108.611432780,1957.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:20,42.625837410,-108.612139458,1964.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:23,42.625184963,-108.612835994,1970.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:26,42.624485996,-108.613441167,1971.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:29,42.623711592,-108.613852048,1974.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:32,42.622892093,-108.614075175,1980.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:35,42.622059938,-108.614078276,1985.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:37,42.621505223,-108.613965036,1989.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:41,42.620450025,-108.613474444,1998.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:43,42.619966390,-108.613102874,2001.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:46,42.619312517,-108.612402230,2007.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:49,42.618726622,-108.611590192,2012.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:51,42.618335523,-108.611045117,2014.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:53,42.617941406,-108.610506998,2019.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:55,42.617551228,-108.609972484,2021.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:57,42.617163062,-108.609439731,2025.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:41:59,42.616781015,-108.608905049,2028.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:01,42.616404584,-108.608368020,2032.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:03,42.616029494,-108.607833339,2036.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:05,42.615630515,-108.607330425,2040.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:06,42.615415268,-108.607107382,2042.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:09,42.614703728,-108.606601032,2044.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:11,42.614188325,-108.606418977,2042.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:13,42.613657415,-108.606379917,2051.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:15,42.613126002,-108.606489888,2060.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:16,42.612867169,-108.606593152,2066.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:18,42.612371966,-108.606881993,2076.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:21,42.611659924,-108.607404521,2089.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:23,42.611185424,-108.607753711,2092.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:25,42.610709332,-108.608100805,2091.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:28,42.609985471,-108.608609922,2093.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:30,42.609498650,-108.608949473,2095.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:32,42.609008644,-108.609292628,2100.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:35,42.608265839,-108.609812139,2096.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:38,42.607516581,-108.610330559,2107.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:41,42.606762964,-108.610849734,2116.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:48,42.605014499,-108.612085227,2114.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:50,42.604550058,-108.612500383,2118.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:52,42.604124593,-108.612974882,2123.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:54,42.603728883,-108.613488358,2126.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:56,42.603340968,-108.614012310,2131.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:42:58,42.602942074,-108.614523523,2134.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:43:01,42.602338409,-108.615295747,2139.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:43:04,42.601728206,-108.616072582,2141.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:43:08,42.600863194,-108.617044883,2145.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:43:12,42.599974629,-108.617942082,2148.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:43:15,42.599314973,-108.618602660,2154.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:43:19,42.598428000,-108.619491728,2159.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:43:23,42.597534824,-108.620391777,2164.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:43:31,42.595895072,-108.622411983,2157.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:43:34,42.595456783,-108.623380009,2156.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:43:39,42.595009357,-108.625161750,2151.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:43:46,42.594869547,-108.627751842,2151.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:43:52,42.594831577,-108.629978076,2154.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:43:56,42.594804503,-108.631472820,2159.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:44:04,42.594751110,-108.634479744,2157.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:44:05,42.594739962,-108.634854667,2159.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:44:12,42.594672656,-108.637474179,2167.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:44:15,42.594646923,-108.638584530,2170.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:44:17,42.594629824,-108.639319036,2174.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-05 20:44:20,42.594604092,-108.640421089,2178.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
