type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,43.195146583,-112.358689914,1368.0,-1.0,541.980,202.83,,,,,
T,43.195202742,-112.358736433,1367.9,-1.9,541.987,7.30,,,,,
T,43.195743710,-112.359164162,1366.8,-1.5,542.057,69.43,,,,,
T,43.195757708,-112.359159552,1366.8,0.2,542.058,1.60,,,,,
T,43.195764078,-112.359154941,1366.8,0.2,542.059,0.80,,,,,
T,43.195808334,-112.359188888,1366.8,-0.3,542.065,5.64,,,,,
T,43.196494812,-112.359755337,1366.7,-0.1,542.154,89.09,,,,,
T,43.197317077,-112.360687992,1366.6,-0.1,542.273,118.71,,,,,
T,43.198144538,-112.362285499,1366.6,0.0,542.432,159.09,,,,,
T,43.198212851,-112.362432936,1366.6,0.0,542.446,14.18,,,,,
T,43.198501691,-112.363055041,1366.6,0.0,542.506,59.89,,,,,
T,43.199241646,-112.364645172,1368.4,1.2,542.659,153.17,,,,,
T,43.200258622,-112.366769482,1366.3,-1.0,542.865,206.34,,,,,
T,43.200540254,-112.367382953,1367.0,1.3,542.924,58.86,,,,,
T,43.200592725,-112.367504658,1367.0,-0.1,542.936,11.48,,,,,
T,43.200607477,-112.367537767,1367.0,-0.3,542.939,3.15,,,,,
T,43.200769080,-112.367890393,1367.4,1.3,542.973,33.82,,,,,
T,43.201192953,-112.368801925,1368.1,0.8,543.060,87.78,,,,,
T,43.202501535,-112.371592764,1366.6,-0.6,543.330,269.41,,,,,
T,43.203964764,-112.375174770,1366.6,-0.0,543.663,333.43,,,,,
T,43.204115136,-112.377341324,1366.6,0.0,543.840,176.87,,,,,
T,43.204396348,-112.379721617,1366.5,-0.1,544.036,195.95,,,,,
T,43.205114426,-112.381662615,1366.5,0.0,544.213,176.77,,,,,
T,43.206581594,-112.384450771,1365.1,-0.5,544.492,279.12,,,,,
T,43.208240960,-112.387598762,1365.1,-0.0,544.807,315.33,,,,,
T,43.210792579,-112.392463619,1365.2,0.0,545.294,486.47,,,,,
T,43.212568285,-112.395864492,1365.0,-0.1,545.633,339.54,,,,,
T,43.214960648,-112.400432630,1365.0,0.0,546.090,456.54,,,,,
T,43.216004949,-112.402437413,1365.0,0.0,546.290,199.99,,,,,
T,43.218791932,-112.407903587,1365.0,0.0,546.831,541.42,,,,,
T,43.221245063,-112.412584294,1365.0,0.0,547.299,467.88,,,,,
T,43.221350424,-112.412789818,1365.0,0.0,547.319,20.39,,,,,
T,43.222680967,-112.415297767,1365.0,0.0,547.571,251.73,,,,,
T,43.224186609,-112.418234954,1365.0,0.0,547.863,291.42,,,,,
T,43.225455377,-112.420638213,1365.0,-0.0,548.103,240.81,,,,,
T,43.227669205,-112.424898567,1363.6,-0.3,548.528,424.60,,,,,
T,43.228871422,-112.427170649,1363.5,-0.1,548.756,227.84,,,,,
T,43.229020704,-112.427448761,1363.5,0.1,548.784,28.03,,,,,
T,43.229617244,-112.428581156,1363.6,0.1,548.897,113.38,,,,,
T,43.230065676,-112.429441977,1363.4,-0.3,548.983,85.86,,,,,
T,43.231419856,-112.432014132,1362.0,-0.5,549.241,257.48,,,,,
T,43.232916025,-112.434866410,1363.6,0.6,549.526,285.16,,,,,
T,43.236185471,-112.441172283,1363.3,-0.0,550.154,627.94,,,,,
T,43.237828072,-112.444317089,1363.2,-0.0,550.468,313.93,,,,,
T,43.240192775,-112.448460767,1362.4,-0.2,550.895,426.96,,,,,
T,43.242391767,-112.451395858,1366.3,1.1,551.236,341.34,,,,,
T,43.245918285,-112.455997271,1369.0,0.5,551.777,541.44,,,,,
T,43.246842390,-112.457217593,1368.2,-0.6,551.920,142.70,,,,,
T,43.247776050,-112.458426682,1367.6,-0.4,552.063,142.83,,,,,
T,43.249070132,-112.460136758,1363.9,-1.9,552.263,199.89,,,,,
T,43.252967885,-112.465215605,1364.6,0.1,552.861,598.02,,,,,
T,43.254831433,-112.467678376,1363.8,-0.3,553.149,287.85,,,,,
T,43.256910481,-112.470804993,1363.5,-0.1,553.492,343.23,,,,,
T,43.259635521,-112.475291826,1367.4,0.8,553.966,473.70,,,,,
T,43.262181189,-112.479478335,1373.3,1.3,554.408,442.19,,,,,
T,43.262907229,-112.480673594,1374.9,1.3,554.534,126.19,,,,,
T,43.266014317,-112.485749675,1375.8,0.2,555.072,537.59,,,,,
T,43.269825066,-112.492031073,1375.7,-0.0,555.734,662.80,,,,,
T,43.273645369,-112.498299815,1376.6,0.1,556.397,662.66,,,,,
T,43.274367638,-112.499501612,1376.2,-0.3,556.523,126.32,,,,,
T,43.276861506,-112.504247026,1381.1,1.0,556.998,474.50,,,,,
T,43.277349249,-112.505206251,1380.6,-0.5,557.093,94.86,,,,,
T,43.280047299,-112.510204967,1382.0,0.3,557.597,504.46,,,,,
T,43.284494150,-112.516771518,1381.7,-0.0,558.324,726.74,,,,,
T,43.287436198,-112.521498492,1384.4,0.5,558.828,504.01,,,,,
T,43.288152097,-112.522708755,1384.7,0.3,558.954,126.39,,,,,
T,43.291905681,-112.529069530,1386.1,0.2,559.618,663.61,,,,,
T,43.294764329,-112.533900021,1390.5,0.9,560.122,504.51,,,,,
T,43.297084859,-112.537832139,1391.2,0.2,560.533,410.22,,,,,
T,43.298338456,-112.539946223,1393.8,1.2,560.754,220.97,,,,,
T,43.300836515,-112.544183862,1397.1,0.7,561.196,441.88,,,,,
T,43.301017229,-112.544484269,1397.2,0.3,561.227,31.58,,,,,
T,43.301736060,-112.545689419,1399.6,1.9,561.353,126.25,,,,,
T,43.304226324,-112.549936194,1403.7,0.9,561.795,441.90,,,,,
T,43.304581633,-112.550539439,1406.0,3.6,561.858,62.88,,,,,
T,43.305116147,-112.551450804,1406.1,0.1,561.953,94.84,,,,,
T,43.305293927,-112.551756240,1406.0,-0.1,561.985,31.69,,,,,
T,43.305655774,-112.552359737,1406.1,0.0,562.048,63.35,,,,,
T,43.306733854,-112.554177102,1405.9,-0.1,562.238,189.97,,,,,
T,43.311026227,-112.561449828,1409.9,0.5,562.997,758.66,,,,,
T,43.312988682,-112.564776605,1410.2,0.1,563.344,346.95,,,,,
T,43.313168557,-112.565076761,1410.8,1.6,563.375,31.50,,,,,
T,43.313887138,-112.566281073,1412.1,1.0,563.501,126.17,,,,,
T,43.314956836,-112.568101454,1415.0,1.5,563.691,189.56,,,,,
T,43.316925829,-112.571432674,1420.2,1.5,564.039,347.68,,,,,
T,43.317104028,-112.571735932,1420.3,0.2,564.070,31.58,,,,,
T,43.318529455,-112.574162325,1421.1,0.3,564.323,252.63,,,,,
T,43.319062376,-112.575075030,1421.4,0.4,564.418,94.80,,,,,
T,43.320316477,-112.577196742,1421.1,-0.1,564.639,221.43,,,,,
T,43.322407510,-112.580366023,1426.2,1.5,564.985,346.49,,,,,
T,43.324295534,-112.582717147,1430.2,1.4,565.269,283.49,,,,,
T,43.325559189,-112.584288586,1430.5,0.2,565.459,189.62,,,,,
T,43.325768821,-112.584551610,1430.7,0.8,565.490,31.58,,,,,
T,43.327664556,-112.586907092,1433.3,0.9,565.774,284.35,,,,,
T,43.329560123,-112.589262994,1436.6,1.2,566.059,284.36,,,,,
T,43.331013378,-112.591115059,1440.1,1.6,566.279,220.52,,,,,
T,43.331962796,-112.592558255,1442.2,1.4,566.437,157.56,,,,,
T,43.332500914,-112.593464926,1442.7,0.5,566.532,94.77,,,,,
T,43.333747806,-112.595591331,1445.6,1.3,566.753,221.20,,,,,
T,43.335710261,-112.598932693,1448.7,0.9,567.101,347.80,,,,,
T,43.337133257,-112.601352548,1452.8,1.6,567.353,252.00,,,,,
T,43.338205218,-112.603171170,1456.9,2.2,567.542,189.56,,,,,
T,43.339815466,-112.605903754,1459.5,0.9,567.827,284.79,,,,,
T,43.341064621,-112.608031165,1461.6,0.9,568.048,221.40,,,,,
T,43.341601482,-112.608939847,1462.7,1.2,568.143,94.80,,,,,
T,43.341779178,-112.609242853,1463.1,1.3,568.175,31.52,,,,,
T,43.346058223,-112.616522368,1469.0,0.8,568.933,757.90,,,,,
T,43.346592653,-112.617435325,1469.8,0.9,569.028,94.89,,,,,
T,43.346770350,-112.617739085,1470.1,0.8,569.059,31.56,,,,,
T,43.348375484,-112.620469239,1473.4,1.2,569.343,284.26,,,,,
T,43.350340370,-112.623805571,1475.5,0.6,569.691,347.60,,,,,
T,43.351935949,-112.626534049,1479.2,1.3,569.974,283.48,,,,,
T,43.352469541,-112.627438288,1481.3,2.2,570.069,94.28,,,,,
T,43.352824096,-112.628041282,1482.7,2.3,570.132,62.78,,,,,
T,43.353356263,-112.628947785,1485.0,2.4,570.226,94.32,,,,,
T,43.354424201,-112.630767329,1489.8,2.5,570.415,189.31,,,,,
T,43.356029335,-112.633506535,1494.2,1.6,570.700,284.81,,,,,
T,43.357463982,-112.635932593,1494.5,0.1,570.953,253.15,,,,,
T,43.357643103,-112.636235766,1494.5,-0.1,570.985,31.62,,,,,
T,43.359959191,-112.640180876,1496.5,0.5,571.395,410.48,,,,,
T,43.360317098,-112.640788984,1495.7,-1.3,571.459,63.33,,,,,
T,43.362100767,-112.643825244,1495.7,-0.0,571.775,315.99,,,,,
T,43.362455405,-112.644433519,1495.4,-0.4,571.838,63.12,,,,,
T,43.363703722,-112.646558247,1496.5,0.5,572.059,221.13,,,,,
T,43.364598909,-112.648077468,1494.1,-1.5,572.217,158.29,,,,,
T,43.366031880,-112.650505789,1488.6,-2.2,572.470,253.16,,,,,
T,43.367098309,-112.652334385,1488.4,-0.1,572.660,189.75,,,,,
T,43.367633577,-112.653248012,1486.7,-1.7,572.755,94.98,,,,,
T,43.367989892,-112.653857376,1486.6,-0.2,572.818,63.30,,,,,
T,43.368705288,-112.655071914,1485.0,-1.2,572.945,126.52,,,,,
T,43.369244076,-112.655981518,1482.2,-2.9,573.040,94.97,,,,,
T,43.370312517,-112.657804331,1479.3,-1.5,573.229,189.52,,,,,
T,43.370846864,-112.658716450,1477.6,-1.8,573.324,94.81,,,,,
T,43.374054115,-112.664174829,1474.1,-0.6,573.892,568.04,,,,,
T,43.374232566,-112.664478673,1473.9,-0.6,573.924,31.61,,,,,
T,43.376201391,-112.667816682,1469.9,-1.1,574.272,347.89,,,,,
T,43.377091717,-112.669342691,1469.6,-0.2,574.430,158.36,,,,,
T,43.378521670,-112.671768330,1464.0,-2.2,574.683,252.74,,,,,
T,43.379411576,-112.673283191,1464.1,0.1,574.840,157.62,,,,,
T,43.383864043,-112.680864288,1464.1,0.0,575.629,788.73,,,,,
T,43.387815021,-112.687511388,1464.1,0.0,576.324,694.82,,,,,
T,43.391342126,-112.692591157,1464.1,0.0,576.892,568.29,,,,,
T,43.393902881,-112.696238291,1468.1,1.0,577.302,410.19,,,,,
T,43.396457015,-112.699895315,1469.9,0.4,577.713,410.25,,,,,
T,43.399200579,-112.703850232,1473.5,0.8,578.155,442.23,,,,,
T,43.399390178,-112.704140162,1473.7,0.5,578.186,31.55,,,,,
T,43.400137089,-112.705311617,1476.0,1.8,578.312,126.06,,,,,
T,43.401747001,-112.708032131,1479.6,1.3,578.596,283.83,,,,,
T,43.402432557,-112.709274413,1482.1,2.0,578.723,126.21,,,,,
T,43.403257253,-112.710856497,1485.1,1.9,578.880,157.54,,,,,
T,43.403418018,-112.711176267,1485.1,0.0,578.912,31.46,,,,,
T,43.404812096,-112.714116136,1491.9,2.4,579.196,284.08,,,,,
T,43.404967496,-112.714442611,1493.5,5.2,579.227,31.58,,,,,
T,43.405274106,-112.715098243,1494.1,0.9,579.290,63.09,,,,,
T,43.405580968,-112.715754462,1494.2,0.1,579.353,63.15,,,,,
T,43.405733267,-112.716081357,1494.5,1.0,579.385,31.42,,,,,
T,43.406337434,-112.717400920,1497.1,2.1,579.511,126.22,,,,,
T,43.406487722,-112.717729239,1497.9,2.5,579.542,31.40,,,,,
T,43.406943614,-112.718715621,1499.5,1.7,579.637,94.60,,,,,
T,43.407245698,-112.719375361,1500.5,1.5,579.700,63.10,,,,,
T,43.407395817,-112.719705524,1501.3,2.8,579.732,31.52,,,,,
T,43.408459229,-112.722018091,1507.1,2.6,579.953,221.46,,,,,
T,43.408612115,-112.722346159,1507.1,-0.1,579.985,31.54,,,,,
T,43.409979120,-112.725311844,1507.1,0.0,580.269,284.20,,,,,
T,43.410435515,-112.726303087,1508.7,1.6,580.364,94.96,,,,,
T,43.412464773,-112.730054911,1514.4,1.5,580.742,378.38,,,,,
T,43.412841624,-112.730639549,1515.7,2.1,580.805,63.21,,,,,
T,43.414709531,-112.733580759,1518.0,0.7,581.121,315.93,,,,,
T,43.416774496,-112.736811647,1522.0,1.1,581.469,348.00,,,,,
T,43.418265218,-112.739170650,1525.0,1.2,581.722,252.84,,,,,
T,43.419574471,-112.741228575,1525.1,0.0,581.943,221.21,,,,,
T,43.423310956,-112.747123903,1522.1,-0.5,582.576,632.66,,,,,
T,43.424619455,-112.749182498,1521.9,-0.1,582.797,221.19,,,,,
T,43.424806623,-112.749477038,1522.0,0.2,582.829,31.64,,,,,
T,43.428541766,-112.755349735,1522.1,0.0,583.460,631.14,,,,,
T,43.432082702,-112.760943230,1526.1,0.7,584.060,599.91,,,,,
T,43.433571747,-112.763282619,1532.1,2.4,584.311,251.49,,,,,
T,43.434502305,-112.764751799,1533.6,1.0,584.469,157.60,,,,,
T,43.435995961,-112.767107952,1537.0,1.3,584.722,252.84,,,,,
T,43.437305465,-112.769170906,1538.0,0.4,584.943,221.50,,,,,
T,43.441228280,-112.775370246,1536.1,-0.3,585.608,664.71,,,,,
T,43.442912707,-112.778019346,1531.0,-1.8,585.893,284.63,,,,,
T,43.443098199,-112.778314808,1531.0,-0.0,585.924,31.57,,,,,
T,43.447385877,-112.785082357,1531.0,0.0,586.650,725.98,,,,,
T,43.449438019,-112.788318945,1534.2,0.9,586.998,347.30,,,,,
T,43.449813360,-112.788905846,1536.4,3.5,587.061,63.21,,,,,
T,43.453768110,-112.795062186,1536.6,0.0,587.725,664.35,,,,,
T,43.456225432,-112.798858350,1531.0,-1.4,588.136,411.02,,,,,
T,43.460302474,-112.805354996,1530.6,-0.1,588.830,694.00,,,,,
T,43.463386176,-112.810471561,1534.0,0.6,589.368,537.43,,,,,
T,43.463569405,-112.810771801,1534.0,0.1,589.399,31.70,,,,,
T,43.468096722,-112.818301516,1534.0,-0.0,590.189,790.11,,,,,
T,43.468824774,-112.819505576,1533.4,-0.5,590.316,126.63,,,,,
T,43.469551150,-112.820711313,1530.0,-2.7,590.443,126.62,,,,,
T,43.471001303,-112.823123122,1525.6,-1.7,590.696,253.07,,,,,
T,43.471184028,-112.823422775,1525.3,-0.8,590.727,31.62,,,,,
T,43.472093046,-112.824925147,1525.0,-0.2,590.885,158.04,,,,,
T,43.472452294,-112.825527974,1525.0,0.0,590.948,63.03,,,,,
T,43.475159230,-112.830044813,1519.0,-1.3,591.422,473.30,,,,,
T,43.475885019,-112.831248120,1519.0,0.0,591.548,126.42,,,,,
T,43.478059704,-112.834855691,1516.0,-0.8,591.927,378.91,,,,,
T,43.482580902,-112.842385406,1520.1,0.5,592.717,789.57,,,,,
T,43.484584261,-112.845700197,1516.0,-1.2,593.065,348.50,,,,,
T,43.485493194,-112.847211203,1513.5,-1.6,593.224,158.55,,,,,
T,43.486217558,-112.848420627,1512.2,-1.1,593.350,126.68,,,,,
T,43.490199298,-112.855042163,1510.6,-0.2,594.045,694.70,,,,,
T,43.493285682,-112.860171301,1507.0,-0.7,594.583,538.25,,,,,
T,43.495458858,-112.863801587,1504.0,-0.8,594.963,380.15,,,,,
T,43.495998736,-112.864708845,1504.0,-0.0,595.058,94.78,,,,,
T,43.498119861,-112.868858809,1501.1,-0.7,595.468,410.12,,,,,
T,43.500471907,-112.874651207,1501.1,0.0,596.005,536.43,,,,,
T,43.502649274,-112.880143952,1501.0,-0.0,596.511,505.82,,,,,
T,43.503060993,-112.881169394,1501.1,0.1,596.605,94.71,,,,,
T,43.504896043,-112.885764018,1503.2,0.5,597.029,423.83,,,,,
T,43.505563661,-112.887445008,1505.6,1.5,597.184,154.86,,,,,
T,43.505945457,-112.888401132,1504.0,-1.8,597.272,88.19,,,,,
T,43.506207140,-112.888642363,1504.0,0.0,597.307,35.01,,,,,
T,43.506324403,-112.888666671,1504.0,0.2,597.320,13.18,,,,,
T,43.506319541,-112.888655942,1504.0,-0.2,597.321,1.02,,,,,
T,43.506365558,-112.888708245,1504.0,0.3,597.328,6.64,,,,,
T,43.506459352,-112.889558924,1504.1,0.1,597.398,69.58,,,,,
T,43.506585332,-112.891145451,1504.1,0.0,597.527,129.06,,,,,
T,43.506794544,-112.893873593,1504.1,0.0,597.748,221.84,,,,,
T,43.507095873,-112.897767825,1504.1,0.0,598.065,316.69,,,,,
T,43.507428467,-112.902058018,1507.1,0.9,598.414,348.90,,,,,
T,43.507458977,-112.902447190,1507.1,0.0,598.446,31.65,,,,,
T,43.507956611,-112.908676537,1507.1,0.0,598.952,506.77,,,,,
T,43.508495735,-112.915686490,1510.2,0.5,599.523,570.02,,,,,
T,43.508680304,-112.918007271,1510.1,-0.0,599.711,188.79,,,,,
T,43.509222111,-112.925022673,1507.1,-0.5,600.282,570.48,,,,,
T,43.509913115,-112.933934145,1506.7,-0.1,601.006,724.69,,,,,
T,43.509943709,-112.934324406,1506.8,0.4,601.038,31.74,,,,,
T,43.510726159,-112.944426611,1509.0,0.3,601.860,821.51,,,,,
T,43.511311971,-112.948644301,1507.9,-0.3,602.207,347.21,,,,,
T,43.512321487,-112.951872926,1507.1,-0.3,602.491,284.14,,,,,
T,43.513782034,-112.954731993,1509.3,0.8,602.774,282.45,,,,,
T,43.513972219,-112.955022091,1510.0,2.4,602.805,31.57,,,,,
T,43.514756430,-112.956158090,1510.1,0.1,602.932,126.60,,,,,
T,43.519274360,-112.962680804,1513.1,0.4,603.660,728.08,,,,,
T,43.521230360,-112.965522604,1513.1,0.0,603.976,316.25,,,,,
T,43.522406593,-112.967233434,1513.9,0.4,604.166,190.29,,,,,
T,43.526893929,-112.973751286,1513.1,-0.1,604.892,725.40,,,,,
T,43.530410053,-112.978861397,1515.1,0.4,605.460,568.56,,,,,
T,43.534133714,-112.984233443,1516.1,0.2,606.060,599.77,,,,,
T,43.537444398,-112.989078769,1517.1,0.2,606.597,537.29,,,,,
T,43.541549519,-112.995045176,1518.1,0.2,607.261,663.75,,,,,
T,43.541745571,-112.995327814,1518.1,0.0,607.293,31.56,,,,,
T,43.546242965,-113.001859160,1517.2,-0.1,608.019,726.84,,,,,
T,43.548181448,-113.005198510,1518.1,0.3,608.365,345.27,,,,,
T,43.549197167,-113.008426884,1519.1,0.4,608.649,284.25,,,,,
T,43.549418366,-113.009145884,1519.1,0.0,608.712,63.09,,,,,
T,43.551152414,-113.014933169,1520.1,0.2,609.218,505.80,,,,,
T,43.552119518,-113.018193142,1524.7,1.6,609.502,284.50,,,,,
T,43.553969655,-113.023475502,1525.1,0.1,609.976,473.76,,,,,
T,43.557588961,-113.032771368,1525.1,0.0,610.828,851.99,,,,,
T,43.560072854,-113.039230965,1525.1,0.0,611.419,590.39,,,,,
T,43.560565123,-113.040539967,1526.0,0.8,611.538,119.07,,,,,
T,43.560696049,-113.040890666,1527.3,4.0,611.569,31.85,,,,,
T,43.561380850,-113.042771230,1530.6,1.9,611.739,169.93,,,,,
T,43.561535999,-113.043146404,1531.1,1.5,611.774,34.87,,,,,
T,43.562522549,-113.045712104,1531.1,0.0,612.009,234.49,,,,,
T,43.563182205,-113.047447745,1531.2,0.1,612.167,158.22,,,,,
T,43.563313717,-113.047794504,1532.0,2.3,612.199,31.60,,,,,
T,43.564229943,-113.050210169,1537.1,2.3,612.419,220.12,,,,,
T,43.564752554,-113.051585220,1540.1,2.4,612.544,125.35,,,,,
T,43.565147677,-113.052620469,1548.8,9.3,612.638,94.46,,,,,
T,43.565931972,-113.054704545,1549.5,0.4,612.828,189.58,,,,,
T,43.566198936,-113.055395633,1550.1,1.0,612.891,63.22,,,,,
T,43.566727666,-113.056780910,1549.1,-0.8,613.018,126.39,,,,,
T,43.569482630,-113.064085068,1555.1,0.9,613.682,664.74,,,,,
T,43.571179546,-113.068589754,1555.1,0.0,614.092,409.84,,,,,
T,43.572365837,-113.071703715,1562.1,2.5,614.376,283.99,,,,,
T,43.572633304,-113.072393462,1562.1,0.0,614.439,63.15,,,,,
T,43.573937444,-113.075867510,1567.7,1.8,614.755,315.83,,,,,
T,43.576821154,-113.083506022,1568.1,0.1,615.450,695.23,,,,,
T,43.578273151,-113.087318782,1573.1,1.4,615.798,347.66,,,,,
T,43.580109710,-113.092175256,1574.1,0.2,616.240,442.16,,,,,
T,43.580240468,-113.092522435,1574.5,1.1,616.272,31.58,,,,,
T,43.581291558,-113.095295252,1580.1,2.2,616.524,252.58,,,,,
T,43.581420556,-113.095640838,1580.1,0.0,616.556,31.38,,,,,
T,43.581942245,-113.097019913,1580.1,0.0,616.681,125.56,,,,,
T,43.582463516,-113.098403681,1584.7,3.7,616.807,125.88,,,,,
T,43.583254768,-113.100482142,1587.1,1.3,616.997,189.50,,,,,
T,43.583775116,-113.101874292,1590.2,2.5,617.123,126.43,,,,,
T,43.584302086,-113.103264682,1592.1,1.5,617.250,126.64,,,,,
T,43.584962413,-113.105001664,1592.1,0.0,617.408,158.31,,,,,
T,43.587057553,-113.110550316,1598.1,1.2,617.913,504.97,,,,,
T,43.587573543,-113.111930480,1604.0,4.7,618.038,125.34,,,,,
T,43.588095903,-113.113311399,1604.3,0.2,618.164,125.72,,,,,
T,43.588486081,-113.114349162,1609.9,6.0,618.259,94.36,,,,,
T,43.588617425,-113.114695167,1610.1,0.5,618.290,31.52,,,,,
T,43.589012045,-113.115732428,1612.0,2.0,618.385,94.55,,,,,
T,43.589538932,-113.117118962,1616.2,3.3,618.511,126.35,,,,,
T,43.590063304,-113.118509017,1618.0,1.4,618.637,126.47,,,,,
T,43.590322053,-113.119207816,1620.7,4.2,618.701,63.33,,,,,
T,43.593180366,-113.126896368,1615.9,-0.7,619.398,697.38,,,,,
T,43.593958374,-113.128971895,1619.0,1.7,619.587,188.58,,,,,
T,43.594855489,-113.131406419,1623.0,1.8,619.807,220.41,,,,,
T,43.595238626,-113.132450134,1623.1,0.1,619.902,94.42,,,,,
T,43.596005319,-113.134533120,1628.8,3.0,620.090,188.54,,,,,
T,43.596260045,-113.135228315,1629.6,1.3,620.153,62.87,,,,,
T,43.596900674,-113.136966303,1639.1,6.0,620.310,157.36,,,,,
T,43.597289594,-113.138010604,1639.1,-0.0,620.405,94.75,,,,,
T,43.597549433,-113.138708565,1640.8,2.8,620.468,63.32,,,,,
T,43.597808098,-113.139405102,1641.1,0.4,620.532,63.16,,,,,
T,43.598192492,-113.140451498,1646.2,5.4,620.626,94.67,,,,,
T,43.598707058,-113.141847504,1647.4,0.9,620.753,126.39,,,,,
T,43.599224808,-113.143246444,1648.4,0.8,620.879,126.76,,,,,
T,43.599354308,-113.143597143,1649.9,4.5,620.911,31.76,,,,,
T,43.600914935,-113.147358689,1647.7,-0.6,621.261,349.73,,,,,
T,43.601534609,-113.148688227,1645.1,-2.0,621.388,127.53,,,,,
T,43.602152858,-113.150011813,1641.1,-3.2,621.515,127.04,,,,,
T,43.602916617,-113.151657935,1641.1,0.0,621.673,157.69,,,,,
T,43.606083971,-113.158597732,1640.7,-0.1,622.335,661.64,,,,,
T,43.606717139,-113.161192015,1640.9,0.1,622.556,220.95,,,,,
T,43.606984438,-113.164697410,1641.1,0.1,622.840,284.56,,,,,
T,43.607333293,-113.170276908,1645.1,0.9,623.292,452.12,,,,,
T,43.607522389,-113.173411321,1646.1,0.4,623.546,253.92,,,,,
T,43.607888427,-113.179030213,1646.0,-0.0,624.002,455.45,,,,,
T,43.608191935,-113.183764145,1642.1,-1.0,624.385,383.67,,,,,
T,43.608531822,-113.188974922,1641.1,-0.2,624.808,422.37,,,,,
T,43.608622011,-113.190387692,1645.7,4.0,624.922,114.49,,,,,
T,43.608690491,-113.191446830,1647.5,2.1,625.008,85.84,,,,,
T,43.608757211,-113.192503201,1652.7,6.0,625.094,85.60,,,,,
T,43.608862404,-113.194241691,1653.6,0.7,625.235,140.84,,,,,
T,43.609068934,-113.197157253,1659.2,2.4,625.471,236.49,,,,,
T,43.609234560,-113.199170083,1659.1,-0.1,625.635,163.54,,,,,
T,43.609294742,-113.199920263,1659.1,0.0,625.696,60.93,,,,,
T,43.609445784,-113.201525817,1659.6,0.4,625.826,130.70,,,,,
T,43.609877871,-113.206184059,1664.2,1.2,626.205,379.11,,,,,
T,43.609921122,-113.210112490,1659.4,-1.5,626.523,317.18,,,,,
T,43.609923804,-113.211291488,1659.1,-0.3,626.618,95.18,,,,,
T,43.609919446,-113.213648563,1653.8,-2.8,626.808,190.29,,,,,
T,43.609930258,-113.216001196,1651.0,-1.5,626.998,189.93,,,,,
T,43.609931013,-113.216393888,1649.8,-3.8,627.030,31.70,,,,,
T,43.609931935,-113.217572886,1647.2,-2.8,627.125,95.18,,,,,
T,43.609937215,-113.219139129,1644.0,-2.5,627.251,126.44,,,,,
T,43.609939814,-113.220312763,1641.1,-3.0,627.346,94.75,,,,,
T,43.609941993,-113.222270943,1636.4,-3.0,627.504,158.08,,,,,
T,43.609940484,-113.223836767,1634.6,-1.5,627.630,126.41,,,,,
T,43.609946435,-113.225013502,1629.5,-5.3,627.725,95.00,,,,,
T,43.609955991,-113.226580583,1627.9,-1.3,627.852,126.51,,,,,
T,43.609957919,-113.229315598,1622.7,-2.4,628.073,220.80,,,,,
T,43.609962110,-113.230486969,1622.1,-0.6,628.167,94.57,,,,,
T,43.609971497,-113.233791869,1621.1,-0.4,628.434,266.81,,,,,
T,43.609966887,-113.236318929,1622.1,0.5,628.638,204.01,,,,,
T,43.609993877,-113.244651128,1622.2,0.0,629.311,672.66,,,,,
T,43.610006953,-113.253598977,1623.1,0.1,630.033,722.36,,,,,
T,43.610011479,-113.261020230,1622.1,-0.2,630.632,599.12,,,,,
T,43.610012820,-113.261267413,1622.1,0.0,630.652,19.96,,,,,
T,43.610044587,-113.263313686,1626.2,2.5,630.817,165.23,,,,,
T,43.610380534,-113.264985373,1626.4,0.1,630.958,140.02,,,,,
T,43.611122835,-113.266521357,1623.8,-1.7,631.106,148.92,,,,,
T,43.612536863,-113.268036470,1625.9,1.0,631.306,199.10,,,,,
T,43.617271297,-113.272747602,1623.7,-0.3,631.955,649.09,,,,,
T,43.619376998,-113.275542967,1623.1,-0.2,632.280,325.03,,,,,
T,43.622309240,-113.279826371,1625.1,0.4,632.755,475.05,,,,,
T,43.626129543,-113.285394134,1623.5,-0.3,633.373,618.14,,,,,
T,43.628202220,-113.288410194,1623.3,-0.1,633.708,335.09,,,,,
T,43.628323590,-113.288587891,1623.7,2.2,633.728,19.69,,,,,
T,43.629579954,-113.290430987,1623.6,-0.0,633.932,203.99,,,,,
T,43.631990338,-113.293928169,1624.7,0.3,634.321,389.07,,,,,
T,43.632950149,-113.295271788,1623.0,-1.1,634.473,152.08,,,,,
T,43.633321384,-113.295740252,1622.6,-0.6,634.529,55.95,,,,,
T,43.633320211,-113.295738995,1622.6,-1.2,634.529,0.17,,,,,
T,43.633302357,-113.295709994,1622.6,-0.2,634.532,3.07,,,,,
T,43.633338651,-113.295776881,1622.6,-0.2,634.539,6.74,,,,,
